,Unnamed: 0,dyad_gameid,trial_num,turn_num,message_id,workerID,block,phrases,scene,tower,message_num,message,content,refExps,leftTarget,rightTarget,tower_pair,rep
3230,3230,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,0.0,10,f5a3e893-3f7a-2748-2cbb-93c26e84f8ea,0,0,,0.0,0,5,The block should be one further away than that actually,,,C,Pi,C_Pi,1
3231,3231,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,0.0,10,f5a3e893-3f7a-2748-2cbb-93c26e84f8ea,1,1,The block,0.0,0,5,The block should be one further away than that actually,the block,,C,Pi,C_Pi,1
3232,3232,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,0.0,12,85fa2d5c-efe6-171b-5723-a95974151acc,0,1,the block,0.0,0,6,"Place the block one block away from the red line, vertically, so there's a gap
",the block,,C,Pi,C_Pi,1
3233,3233,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,0.0,12,85fa2d5c-efe6-171b-5723-a95974151acc,1,1,"the block, vertically",0.0,0,6,"Place the block one block away from the red line, vertically, so there's a gap
",the block vertically,,C,Pi,C_Pi,1
3234,3234,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,0.0,14,a1ab17c0-7662-29cc-5af9-5c78247f4d97,0,1,a horizontal block,0.0,0,7,Put a horizontal block above the left block so it reaches across,a horizontal block,,C,Pi,C_Pi,1
3235,3235,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,0.0,14,a1ab17c0-7662-29cc-5af9-5c78247f4d97,1,1,a horizontal block,0.0,0,7,Put a horizontal block above the left block so it reaches across,a horizontal block,,C,Pi,C_Pi,1
3236,3236,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,0.0,16,c149fa8e-7bb8-c2f1-1624-d318a32652e8,0,1,one,0.0,0,8,Put one on the opposite side of the red line horizontal,one,,C,Pi,C_Pi,1
3237,3237,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,0.0,16,c149fa8e-7bb8-c2f1-1624-d318a32652e8,1,1,"one, horizontal",0.0,0,8,Put one on the opposite side of the red line horizontal,one horizontal,,C,Pi,C_Pi,1
3238,3238,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1.0,0,d4864482-0078-cb12-4b73-50d13421beaf,0,6,"two horizontal blocks, 4x tetris piece",0.0,0,0,"Two horizontal blocks, one on each side of the left red line. A 4x tetris piece on its side.",two horizontal blocks 4x tetris piece,,L,C,L_C,1
3239,3239,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1.0,0,d4864482-0078-cb12-4b73-50d13421beaf,1,2,"Two horizontal blocks, 4x tetris piece",0.0,1,0,"Two horizontal blocks, one on each side of the left red line. A 4x tetris piece on its side.",two horizontal blocks 4x tetris piece,,L,C,L_C,1
3240,3240,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1.0,2,764657ca-9e65-736c-72f7-74b1b2f11ef9,0,4,another 4x Tetris piece,0.0,0,1,"Nice. Now another 4x Tetris piece horizontally up the left side, so it stands on top of the other 1.",another 4x tetris piece,,L,C,L_C,1
3241,3241,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1.0,2,764657ca-9e65-736c-72f7-74b1b2f11ef9,1,0,4x Tetris piece,0.0,1,1,"Nice. Now another 4x Tetris piece horizontally up the left side, so it stands on top of the other 1.",4x tetris piece,,L,C,L_C,1
3242,3242,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1.0,4,1d4d1180-4c6e-6fbb-37fe-f6b501fda698,0,0,L shape,0.0,1,2,I meant vertically. Sorry. Making an L shape with 5 on the left and 4 on the bottom.,l shape,,L,C,L_C,1
3243,3243,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1.0,4,1d4d1180-4c6e-6fbb-37fe-f6b501fda698,1,0,an L shape,0.0,1,2,I meant vertically. Sorry. Making an L shape with 5 on the left and 4 on the bottom.,an l shape,,L,C,L_C,1
3244,3244,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1.0,6,4d18c103-a100-ed14-fa92-cd28c4c536fb,0,1,horizontal block,0.0,0,3,"Ok, other red line - put a horizonal block so its center is on the red line",horizontal block,,L,C,L_C,1
3245,3245,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1.0,6,4d18c103-a100-ed14-fa92-cd28c4c536fb,1,1,a horizontal block,0.0,0,3,"Ok, other red line - put a horizonal block so its center is on the red line",a horizontal block,,L,C,L_C,1
3246,3246,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1.0,8,6c98f73d-27fe-1b4b-9bf1-f1d18b92c247,0,2,two vertical,0.0,0,4,Two vertical on top of the left side of the one just placed.,two vertical,,L,C,L_C,1
3247,3247,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,1.0,8,6c98f73d-27fe-1b4b-9bf1-f1d18b92c247,1,2,Two vertical,0.0,0,4,Two vertical on top of the left side of the one just placed.,two vertical,,L,C,L_C,1
3248,3248,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,2.0,0,17b18e6e-78af-f58e-c058-a332b4cfafa8,0,0,L shape,0.0,1,0,"L shape on the left side, just like on the last trial.",l shape,,L,Pi,L_Pi,1
3249,3249,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,2.0,0,17b18e6e-78af-f58e-c058-a332b4cfafa8,1,1,L shape,0.0,0,0,"L shape on the left side, just like on the last trial.",l shape,,L,Pi,L_Pi,1
3250,3250,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,2.0,2,f5feba5e-c295-3f51-7f67-ee1aad9d1f42,0,0,Arch,0.0,1,1,"Arch on the right. 
XXXX
X--X
X--X",arch,,L,Pi,L_Pi,1
3251,3251,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,2.0,2,f5feba5e-c295-3f51-7f67-ee1aad9d1f42,1,0,"Arch on the right, 
XXXX 
X--X 
X--X",0.0,2,1,"Arch on the right. 
XXXX
X--X
X--X","arch on the right 
xxxx 
x--x 
x--x",,L,Pi,L_Pi,1
3252,3252,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,2.0,4,67c21355-c312-1af6-8b32-992a3b7c1f9a,0,2,"vertical block, mirror that",0.0,0,2,Skip one block away from the red line and put a vertical block there. Mirror that on the other side.,vertical block mirror that,,L,Pi,L_Pi,1
3253,3253,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,2.0,4,67c21355-c312-1af6-8b32-992a3b7c1f9a,1,2,"vertical block, mirror that",0.0,0,2,Skip one block away from the red line and put a vertical block there. Mirror that on the other side.,vertical block mirror that,,L,Pi,L_Pi,1
3254,3254,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,3.0,0,0588d91d-fbe8-6a8e-a1cf-0d1d47b3df41,0,1,"C, one horizontal",0.0,1,0,C on the left. One horizontal with its center touching the red line.,c one horizontal,,C,L,C_L,2
3255,3255,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,3.0,0,0588d91d-fbe8-6a8e-a1cf-0d1d47b3df41,1,1,"C, One horizontal",0.0,1,0,C on the left. One horizontal with its center touching the red line.,c one horizontal,,C,L,C_L,2
3256,3256,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,3.0,2,ab2212c9-e23b-580e-4523-dbbb1eeed219,0,1,vertical,0.0,0,1,One more vertical on top of the vertical one just placed.,vertical,,C,L,C_L,2
3257,3257,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,3.0,2,ab2212c9-e23b-580e-4523-dbbb1eeed219,1,1,One more vertical,0.0,0,1,One more vertical on top of the vertical one just placed.,one more vertical,,C,L,C_L,2
3258,3258,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,3.0,4,65ff6adc-41ae-f3f7-0010-98240a614be3,0,2,"L, two horizontal blocks",0.0,1,2,Yup. Now an L on the right. Two horizontal blocks with the red line between them.,l two horizontal blocks,,C,L,C_L,2
3259,3259,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,3.0,4,65ff6adc-41ae-f3f7-0010-98240a614be3,1,2,"an L, Two horizontal blocks",0.0,1,2,Yup. Now an L on the right. Two horizontal blocks with the red line between them.,an l two horizontal blocks,,C,L,C_L,2
3260,3260,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,4.0,0,b5c03f6f-94e4-cc44-e3fb-dbda86ae9d5c,0,0,"Arch, C",0.0,2,0,Arch on the left and C on the right.,arch c,,Pi,C,Pi_C,2
3261,3261,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,4.0,0,b5c03f6f-94e4-cc44-e3fb-dbda86ae9d5c,1,0,"Arch, C",0.0,2,0,Arch on the left and C on the right.,arch c,,Pi,C,Pi_C,2
3262,3262,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,5.0,0,bf1df687-1a1e-c042-71d0-4b0f656fa7e6,0,0,"Arch, L",0.0,2,0,Arch on the left. L on the right.,arch l,,Pi,L,Pi_L,2
3263,3263,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,5.0,0,bf1df687-1a1e-c042-71d0-4b0f656fa7e6,1,0,"Arch, L",0.0,2,0,Arch on the left. L on the right.,arch l,,Pi,L,Pi_L,2
3264,3264,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,6.0,0,df0d6301-488c-ac4e-5a94-14b840aaec7a,0,0,"L, arch",0.0,2,0,"L on the left, arch on the right. We're doing awesome.",l arch,,L,Pi,L_Pi,2
3265,3265,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,6.0,0,df0d6301-488c-ac4e-5a94-14b840aaec7a,1,0,"L, arch",0.0,2,0,"L on the left, arch on the right. We're doing awesome.",l arch,,L,Pi,L_Pi,2
3266,3266,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,6.0,2,322f1499-e8a5-6f31-ac2c-10d0c15648ff,0,0,Arch,0.0,1,1,Arch on the right centered around the red line.,arch,,L,Pi,L_Pi,2
3267,3267,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,6.0,2,322f1499-e8a5-6f31-ac2c-10d0c15648ff,1,0,Arch,0.0,1,1,Arch on the right centered around the red line.,arch,,L,Pi,L_Pi,2
3268,3268,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,7.0,0,120961ea-0913-5087-15d3-8ca9986cc8d5,0,0,"C, arch",0.0,2,0,"C on the left, arch again on the right.",c arch,,C,Pi,C_Pi,3
3269,3269,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,7.0,0,120961ea-0913-5087-15d3-8ca9986cc8d5,1,0,"C, arch",0.0,2,0,"C on the left, arch again on the right.",c arch,,C,Pi,C_Pi,3
3270,3270,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,8.0,0,889c8ae2-4e3c-0f2d-4332-559dcad00273,0,0,"L, C",0.0,2,0,"L on the left, C on the right.",l c,,L,C,L_C,3
3271,3271,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,8.0,0,889c8ae2-4e3c-0f2d-4332-559dcad00273,1,0,"L, C",0.0,2,0,"L on the left, C on the right.",l c,,L,C,L_C,3
3272,3272,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,9.0,0,dc0520a4-87ba-3b90-1e41-5c4e57030ede,0,0,"C, L",0.0,2,0,"C on the left, L on the right.",c l,,C,L,C_L,3
3273,3273,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,9.0,0,dc0520a4-87ba-3b90-1e41-5c4e57030ede,1,0,"C, L",0.0,2,0,"C on the left, L on the right.",c l,,C,L,C_L,3
3274,3274,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,10.0,0,c31277fd-eb83-af16-e404-d8083fc18c00,0,0,"Arch, C",0.0,2,0,"Arch on the left, C on the right.",arch c,,Pi,C,Pi_C,3
3275,3275,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,10.0,0,c31277fd-eb83-af16-e404-d8083fc18c00,1,0,"Arch, C",0.0,2,0,"Arch on the left, C on the right.",arch c,,Pi,C,Pi_C,3
3276,3276,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,11.0,0,dc66a27b-6a32-5333-116e-8a6429deb984,0,0,"Arch, L",0.0,2,0,"Last one! Arch on the left, L on the right.",arch l,,Pi,L,Pi_L,4
3277,3277,7109-2ef42705-61df-4552-a6ce-e9e6966dd760,11.0,0,dc66a27b-6a32-5333-116e-8a6429deb984,1,0,"Arch, L",0.0,2,0,"Last one! Arch on the left, L on the right.",arch l,,Pi,L,Pi_L,4
3278,3278,7112-d350e277-fe2c-4544-a08a-d508e09524c4,0.0,0,aa3042f9-405e-342d-fbe3-0bf988f1559e,0,2,"red, blue",0.0,0,0,"red block second from right, blue block third from left",red blue,,C,Pi,C_Pi,1
3279,3279,7112-d350e277-fe2c-4544-a08a-d508e09524c4,0.0,0,aa3042f9-405e-342d-fbe3-0bf988f1559e,1,2,"red block, blue block",0.0,0,0,"red block second from right, blue block third from left",red block blue block,,C,Pi,C_Pi,1
3280,3280,7112-d350e277-fe2c-4544-a08a-d508e09524c4,0.0,2,58a9b7d5-f61d-103d-f860-40142b3c1658,0,2,"red, blue",0.0,0,1,"red block third from left, blue block second from right",red blue,,C,Pi,C_Pi,1
3281,3281,7112-d350e277-fe2c-4544-a08a-d508e09524c4,0.0,2,58a9b7d5-f61d-103d-f860-40142b3c1658,1,2,"red block, blue block",0.0,0,1,"red block third from left, blue block second from right",red block blue block,,C,Pi,C_Pi,1
3282,3282,7112-d350e277-fe2c-4544-a08a-d508e09524c4,0.0,4,e0968f21-06e0-90ea-6403-2ee1e75711fc,0,2,"red, red",0.0,0,2,"red block, third from left and red block fifth from right
",red red,,C,Pi,C_Pi,1
3283,3283,7112-d350e277-fe2c-4544-a08a-d508e09524c4,0.0,4,e0968f21-06e0-90ea-6403-2ee1e75711fc,1,2,"red block, red block",0.0,0,2,"red block, third from left and red block fifth from right
",red block red block,,C,Pi,C_Pi,1
3284,3284,7112-d350e277-fe2c-4544-a08a-d508e09524c4,0.0,6,88df0307-0b32-0459-ab46-afee8898a682,0,2,"blue, blue",0.0,0,3,"blue block, third from left. blue block fifth from right
",blue blue,,C,Pi,C_Pi,1
3285,3285,7112-d350e277-fe2c-4544-a08a-d508e09524c4,0.0,6,88df0307-0b32-0459-ab46-afee8898a682,1,2,"blue block, blue block",0.0,0,3,"blue block, third from left. blue block fifth from right
",blue block blue block,,C,Pi,C_Pi,1
3286,3286,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1.0,0,4102364b-1c09-89b1-af56-d7ba6f086f65,0,2,"red, blue",0.0,0,0,"red block, second from right. blue block second from left",red blue,,L,Pi,L_Pi,1
3287,3287,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1.0,0,4102364b-1c09-89b1-af56-d7ba6f086f65,1,2,"red block, blue block",0.0,0,0,"red block, second from right. blue block second from left",red block blue block,,L,Pi,L_Pi,1
3288,3288,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1.0,2,82dcf736-3374-4da6-b58e-2a1ccdf53f9b,0,2,"red, blue",0.0,0,1,red block fifth from right. blue block fourth from left,red blue,,L,Pi,L_Pi,1
3289,3289,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1.0,2,82dcf736-3374-4da6-b58e-2a1ccdf53f9b,1,2,"red block, blue block",0.0,0,1,red block fifth from right. blue block fourth from left,red block blue block,,L,Pi,L_Pi,1
3290,3290,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1.0,4,e618d25d-15f8-2b2f-bc89-6faf4cf46277,0,2,"red, blue",0.0,0,2,"red block, second from left. blue block second from right",red blue,,L,Pi,L_Pi,1
3291,3291,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1.0,4,e618d25d-15f8-2b2f-bc89-6faf4cf46277,1,2,"red block, blue block",0.0,0,2,"red block, second from left. blue block second from right",red block blue block,,L,Pi,L_Pi,1
3292,3292,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1.0,6,f9b43af7-8008-2244-1ac5-c43bf7dd3c21,0,2,"red, blue",0.0,0,3,"red, second from left. blue, fourth from right",red blue,,L,Pi,L_Pi,1
3293,3293,7112-d350e277-fe2c-4544-a08a-d508e09524c4,1.0,6,f9b43af7-8008-2244-1ac5-c43bf7dd3c21,1,2,"red, blue",0.0,0,3,"red, second from left. blue, fourth from right",red blue,,L,Pi,L_Pi,1
3294,3294,7112-d350e277-fe2c-4544-a08a-d508e09524c4,2.0,0,5a5915c2-8d87-b7e8-ac91-b72f6c14b828,0,2,"blue, blue",0.0,0,0,"blue, second from left. blue, third from right",blue blue,,L,C,L_C,1
3295,3295,7112-d350e277-fe2c-4544-a08a-d508e09524c4,2.0,0,5a5915c2-8d87-b7e8-ac91-b72f6c14b828,1,2,"blue, blue",0.0,0,0,"blue, second from left. blue, third from right",blue blue,,L,C,L_C,1
3296,3296,7112-d350e277-fe2c-4544-a08a-d508e09524c4,2.0,2,1f35740e-cc29-46f5-25bc-36a32df19dfb,0,2,"blue, red",0.0,0,1,"blue, fourth from left. red, fourth from right",blue red,,L,C,L_C,1
3297,3297,7112-d350e277-fe2c-4544-a08a-d508e09524c4,2.0,2,1f35740e-cc29-46f5-25bc-36a32df19dfb,1,2,"blue, red",0.0,0,1,"blue, fourth from left. red, fourth from right",blue red,,L,C,L_C,1
3298,3298,7112-d350e277-fe2c-4544-a08a-d508e09524c4,2.0,4,cc583f50-d8d0-2c0d-bb4e-01c54980588c,0,2,"red, red",0.0,0,2,"red, fourth from right. red, second from left",red red,,L,C,L_C,1
3299,3299,7112-d350e277-fe2c-4544-a08a-d508e09524c4,2.0,4,cc583f50-d8d0-2c0d-bb4e-01c54980588c,1,2,"red, red",0.0,0,2,"red, fourth from right. red, second from left",red red,,L,C,L_C,1
3300,3300,7112-d350e277-fe2c-4544-a08a-d508e09524c4,2.0,6,2c8941bd-4b71-18ac-c241-1753bd3a98bd,0,2,"red, blue",0.0,0,3,"red, second from left. blue, third from right",red blue,,L,C,L_C,1
3301,3301,7112-d350e277-fe2c-4544-a08a-d508e09524c4,2.0,6,2c8941bd-4b71-18ac-c241-1753bd3a98bd,1,2,"red, blue",0.0,0,3,"red, second from left. blue, third from right",red blue,,L,C,L_C,1
3302,3302,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3.0,0,3f41b5b5-4b62-50da-e645-eef27c6d07e3,0,2,"blue, blue",0.0,0,0,"blue, second from right. blue third from left",blue blue,,C,L,C_L,2
3303,3303,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3.0,0,3f41b5b5-4b62-50da-e645-eef27c6d07e3,1,2,"blue, blue",0.0,0,0,"blue, second from right. blue third from left",blue blue,,C,L,C_L,2
3304,3304,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3.0,2,ec1ca538-d956-6c07-ea9b-e4ddf0b0bed8,0,2,"red, blue",0.0,0,1,"red, third from left. blue, fourth from right",red blue,,C,L,C_L,2
3305,3305,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3.0,2,ec1ca538-d956-6c07-ea9b-e4ddf0b0bed8,1,2,"red, blue",0.0,0,1,"red, third from left. blue, fourth from right",red blue,,C,L,C_L,2
3306,3306,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3.0,4,3d946990-b092-a5ff-948c-2d4389fb4504,0,2,"red, red",0.0,0,2,"red, third from left. red, fifth from right",red red,,C,L,C_L,2
3307,3307,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3.0,4,3d946990-b092-a5ff-948c-2d4389fb4504,1,2,"red, red",0.0,0,2,"red, third from left. red, fifth from right",red red,,C,L,C_L,2
3308,3308,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3.0,6,315745cc-ccfc-d746-7a44-0b3413e34b3d,0,2,"blue, red",0.0,0,3,"blue, third from left. red, fifth from right",blue red,,C,L,C_L,2
3309,3309,7112-d350e277-fe2c-4544-a08a-d508e09524c4,3.0,6,315745cc-ccfc-d746-7a44-0b3413e34b3d,1,2,"blue, red",0.0,0,3,"blue, third from left. red, fifth from right",blue red,,C,L,C_L,2
3310,3310,7112-d350e277-fe2c-4544-a08a-d508e09524c4,4.0,0,ee51bca0-44c0-a5ed-6d2d-b46a5bb955f9,0,2,"red, blue",0.0,0,0,"red, second from left. blue, third from right",red blue,,Pi,C,Pi_C,2
3311,3311,7112-d350e277-fe2c-4544-a08a-d508e09524c4,4.0,0,ee51bca0-44c0-a5ed-6d2d-b46a5bb955f9,1,2,"red, blue",0.0,0,0,"red, second from left. blue, third from right",red blue,,Pi,C,Pi_C,2
3312,3312,7112-d350e277-fe2c-4544-a08a-d508e09524c4,4.0,2,ff004978-e3a2-c249-edab-f3d253e4bdd3,0,2,"red, red",0.0,0,1,"red, fifth from left. red, fourth from right",red red,,Pi,C,Pi_C,2
3313,3313,7112-d350e277-fe2c-4544-a08a-d508e09524c4,4.0,2,ff004978-e3a2-c249-edab-f3d253e4bdd3,1,2,"red, red",0.0,0,1,"red, fifth from left. red, fourth from right",red red,,Pi,C,Pi_C,2
3314,3314,7112-d350e277-fe2c-4544-a08a-d508e09524c4,4.0,4,23f4fe14-fc8b-a273-caa7-b1c81a71a203,0,2,"red, blue",0.0,0,2,"red, fourth from right. blue, second from left.",red blue,,Pi,C,Pi_C,2
3315,3315,7112-d350e277-fe2c-4544-a08a-d508e09524c4,4.0,4,23f4fe14-fc8b-a273-caa7-b1c81a71a203,1,2,"red, blue",0.0,0,2,"red, fourth from right. blue, second from left.",red blue,,Pi,C,Pi_C,2
3316,3316,7112-d350e277-fe2c-4544-a08a-d508e09524c4,4.0,6,59eae69a-a09c-93de-d12e-a61b76ad2cfc,0,2,"blue, blue",0.0,0,3,"blue, fourth from left. blue, fourth from right",blue blue,,Pi,C,Pi_C,2
3317,3317,7112-d350e277-fe2c-4544-a08a-d508e09524c4,4.0,6,59eae69a-a09c-93de-d12e-a61b76ad2cfc,1,2,"blue, blue",0.0,0,3,"blue, fourth from left. blue, fourth from right",blue blue,,Pi,C,Pi_C,2
3318,3318,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5.0,0,ef1772f4-100c-fe80-2132-3c2481b377bd,0,2,"red, blue",0.0,0,0,"red, second from left. blue, second from right",red blue,,Pi,L,Pi_L,2
3319,3319,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5.0,0,ef1772f4-100c-fe80-2132-3c2481b377bd,1,2,"red, blue",0.0,0,0,"red, second from left. blue, second from right",red blue,,Pi,L,Pi_L,2
3320,3320,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5.0,2,c4907581-66ab-247a-75fe-000cc40732b4,0,2,"red, blue",0.0,0,1,"red, 5th from left. blue, 4th from right.",red blue,,Pi,L,Pi_L,2
3321,3321,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5.0,2,c4907581-66ab-247a-75fe-000cc40732b4,1,2,"red, blue",0.0,0,1,"red, 5th from left. blue, 4th from right.",red blue,,Pi,L,Pi_L,2
3322,3322,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5.0,4,9c14c815-d24f-8f43-51a2-fa157b6c0adb,0,2,"red, blue",0.0,0,2,"red, 5th from right. blue, 2nd from left.",red blue,,Pi,L,Pi_L,2
3323,3323,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5.0,4,9c14c815-d24f-8f43-51a2-fa157b6c0adb,1,2,"red, blue",0.0,0,2,"red, 5th from right. blue, 2nd from left.",red blue,,Pi,L,Pi_L,2
3324,3324,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5.0,6,488d6a21-2415-f2a3-7bef-34f04fc3489b,0,2,"red, blue",0.0,0,3,"red, 5th from right. blue, 4th from left",red blue,,Pi,L,Pi_L,2
3325,3325,7112-d350e277-fe2c-4544-a08a-d508e09524c4,5.0,6,488d6a21-2415-f2a3-7bef-34f04fc3489b,1,2,"red, blue",0.0,0,3,"red, 5th from right. blue, 4th from left",red blue,,Pi,L,Pi_L,2
3326,3326,7112-d350e277-fe2c-4544-a08a-d508e09524c4,6.0,0,cccb4dfb-b0a1-baa5-6921-c1c00bae07a2,0,2,"blue, red",0.0,0,0,"blue, 3rd from left. red, 2nd from right",blue red,,C,Pi,C_Pi,2
3327,3327,7112-d350e277-fe2c-4544-a08a-d508e09524c4,6.0,0,cccb4dfb-b0a1-baa5-6921-c1c00bae07a2,1,2,"blue, red",0.0,0,0,"blue, 3rd from left. red, 2nd from right",blue red,,C,Pi,C_Pi,2
3328,3328,7112-d350e277-fe2c-4544-a08a-d508e09524c4,6.0,2,2d716023-97ec-1a40-76ad-98ba10fb5581,0,2,"red, red",0.0,0,1,"red, 5th from right. red, 3rd from left",red red,,C,Pi,C_Pi,2
3329,3329,7112-d350e277-fe2c-4544-a08a-d508e09524c4,6.0,2,2d716023-97ec-1a40-76ad-98ba10fb5581,1,2,"red, red",0.0,0,1,"red, 5th from right. red, 3rd from left",red red,,C,Pi,C_Pi,2
3330,3330,7112-d350e277-fe2c-4544-a08a-d508e09524c4,6.0,4,de6ff3f1-1ce7-6bc0-c34c-3f471171c294,0,2,"red, blue",0.0,0,2,"red, 3rd from left. blue, 2nd from right",red blue,,C,Pi,C_Pi,2
3331,3331,7112-d350e277-fe2c-4544-a08a-d508e09524c4,6.0,4,de6ff3f1-1ce7-6bc0-c34c-3f471171c294,1,2,"red, blue",0.0,0,2,"red, 3rd from left. blue, 2nd from right",red blue,,C,Pi,C_Pi,2
3332,3332,7112-d350e277-fe2c-4544-a08a-d508e09524c4,6.0,6,a032943c-4ab8-78c7-3b34-252964d63e97,0,2,"blue, blue",0.0,0,3,"blue, 3rd from left. blue, 4th from right",blue blue,,C,Pi,C_Pi,2
3333,3333,7112-d350e277-fe2c-4544-a08a-d508e09524c4,6.0,6,a032943c-4ab8-78c7-3b34-252964d63e97,1,2,"blue, blue",0.0,0,3,"blue, 3rd from left. blue, 4th from right",blue blue,,C,Pi,C_Pi,2
3334,3334,7112-d350e277-fe2c-4544-a08a-d508e09524c4,7.0,0,a07f949e-f11e-71ae-6ce2-a4651b742111,0,2,"blue, blue",0.0,0,0,"blue, 2nd from left. blue, 3rd from right",blue blue,,L,C,L_C,3
3335,3335,7112-d350e277-fe2c-4544-a08a-d508e09524c4,7.0,0,a07f949e-f11e-71ae-6ce2-a4651b742111,1,2,"blue, blue",0.0,0,0,"blue, 2nd from left. blue, 3rd from right",blue blue,,L,C,L_C,3
3336,3336,7112-d350e277-fe2c-4544-a08a-d508e09524c4,7.0,2,4b990ee7-f671-4d76-955e-988df24bfd76,0,2,"blue, red",0.0,0,1,"blue, 4th from left. red, 4th from right",blue red,,L,C,L_C,3
3337,3337,7112-d350e277-fe2c-4544-a08a-d508e09524c4,7.0,2,4b990ee7-f671-4d76-955e-988df24bfd76,1,2,"blue, red",0.0,0,1,"blue, 4th from left. red, 4th from right",blue red,,L,C,L_C,3
3338,3338,7112-d350e277-fe2c-4544-a08a-d508e09524c4,7.0,4,07f819db-e8d7-025b-8a8b-c03efafd02b8,0,2,"red, red",0.0,0,2,"red, 4th from right. red, 2nd from left",red red,,L,C,L_C,3
3339,3339,7112-d350e277-fe2c-4544-a08a-d508e09524c4,7.0,4,07f819db-e8d7-025b-8a8b-c03efafd02b8,1,2,"red, red",0.0,0,2,"red, 4th from right. red, 2nd from left",red red,,L,C,L_C,3
3340,3340,7112-d350e277-fe2c-4544-a08a-d508e09524c4,7.0,6,fc76ff58-677e-0399-0c8d-c79b90e79b94,0,2,"blue, red",0.0,0,3,"blue, 3rd from right. red, 2nd from left",blue red,,L,C,L_C,3
3341,3341,7112-d350e277-fe2c-4544-a08a-d508e09524c4,7.0,6,fc76ff58-677e-0399-0c8d-c79b90e79b94,1,2,"blue, red",0.0,0,3,"blue, 3rd from right. red, 2nd from left",blue red,,L,C,L_C,3
